DEPTH            CAL           CNCF             DT             GR          MLR1C          MLR2C          MLR3C          MLR4C             PE           PHIT             RD           RMLL             RS          SPWDH           ZDEN 
       4848.30         6.0930      -0.001860        49.7330       115.8010       253.8460      7719.3760     92630.3281     98448.0781         3.1760       0.000000     98448.0781        19.9080       253.8460        86.5840         2.6388
       4848.40         6.0930      -0.001950        49.6760       114.3770       586.5400     15098.5010    126726.3906    135316.5313         3.1473       0.000000    135316.5313        23.2240       586.5400        86.5580         2.6416
       4848.50         6.0930      -0.002250        49.6740       111.9860      2308.7900     36401.9258    129201.5313    135404.9531         3.1116       0.000000    135404.9531        22.8470      2308.7900        86.4950         2.6443
       4848.60         6.0920      -0.002590        49.7340       109.6620      7057.3730     44319.6289     68106.5391     67743.0781         3.0574       0.000000     67743.0781        21.7210      7057.3730        86.4700         2.6462
       4848.70         6.0910      -0.002640        49.8940       108.7890      7936.6509     22932.7988     21609.9141     20011.4414         2.9901       0.000000     20011.4414        21.0730      7936.6509        86.5470         2.6465
       4848.80         6.0910      -0.002600        50.0890       110.1130      5311.7051     10037.4082      8177.4360      7307.1221         2.9424       0.000000      7307.1221        20.0460      5311.7051        86.6900         2.6454
       4848.90         6.0910      -0.002470        50.3220       113.1030      3642.4600      5480.6201      4521.6768      4015.9241         2.9249       0.000000      4015.9241        20.0280      3642.4600        86.8280         2.6450
       4849.00         6.0910      -0.002210        50.5430       116.5370      2752.6440      4257.7690      3650.4690      3227.8081         2.9217       0.000000      3227.8081        20.7530      2752.6440        86.9210         2.6465
       4849.10         6.0910      -0.002000        50.7180       119.1630      2152.3870      3741.6470      3683.9050      3268.0071         2.9162       0.000000      3268.0071        21.6760      2152.3870        86.9990         2.6507
       4849.20         6.0920      -0.001790        50.8170       120.5060      1337.4880      3520.0610      4206.0771      3651.6350         2.9093       0.000000      3651.6350        21.5770      1337.4880        87.1110         2.6560
       4849.30         6.0930      -0.001620        50.7550       121.1090       899.0140      3766.4041      5418.2329      4555.1831         2.9051       0.000000      4555.1831        15.9760       899.0140        87.2630         2.6612
       4849.40         6.0940      -0.001740        50.6050       122.3860      1129.0730      5304.8140      9069.3018      7604.0620         2.9047       0.000000      7604.0620         8.6810      1129.0730        87.4040         2.6641
       4849.50         6.0950      -0.001960        50.3350       124.2130      1096.2880      8260.0215     21423.5547     18413.1953         2.9071       0.000000     18413.1953         6.6330      1096.2880        87.5070         2.6635
       4849.60         6.0950      -0.002160        49.9840       125.2200       940.0900     11747.1758     58569.7070     54078.8359         2.9125       0.000000     54078.8359        11.4930       940.0900        87.5830         2.6599
       4849.70         6.0950      -0.002500        49.6120       123.3630      1156.1870     12237.8193     95931.1250     92260.5703         2.9210       0.000000     92260.5703        17.9930      1156.1870        87.6400         2.6551
       4849.80         6.0950      -0.002790        49.2450       118.6490       873.1730      9444.9521    102134.5625    102472.7891         2.9312       0.000000    102472.7891        21.1830       873.1730        87.6810         2.6518
       4849.90         6.0950      -0.002890        48.9480       112.6890       569.5580      7322.1880     99304.7266    102402.9766         2.9409       0.000000    102402.9766        20.3070       569.5580        87.7080         2.6503
       4850.00         6.0950      -0.002660        48.7270       108.0790       901.7750      8641.5840    101093.9844    102871.3359         2.9464       0.000000    102871.3359        20.3350       901.7750        87.7420         2.6486
       4850.10         6.0940      -0.001780        48.6810       105.5340       893.7250      9694.4277    100915.5781    103838.0703         2.9513       0.000000    103838.0703        25.8370       893.7250        87.7990         2.6438
       4850.20         6.0920      -0.000220        48.9140       104.5120       461.3250      9524.7832     96549.5781    101252.2656         2.9763       0.000000    101252.2656        30.7280       461.3250        87.8820         2.6352
       4850.30         6.0870       0.001840        49.3470       104.0720       474.5330     14435.4736     93270.4375     95884.6172         3.0317       0.002078     95884.6172        31.5290       474.5330        87.9620         2.6252
       4850.40         6.0820       0.004240        50.1500       103.3830       621.1120     22076.0859     78781.2734     75571.5547         3.0936       0.006364     75571.5547        31.4960       621.1120        88.0050         2.6170
       4850.50         6.0780       0.006730        51.1230       102.5940       810.5550     24742.0996     44909.4766     40006.5898         3.1302       0.009799     40006.5898        31.8820       810.5550        88.0190         2.6128
       4850.60         6.0770       0.009210        52.1650       102.2190      1138.0699     14330.8271     14322.5332     12348.9434         3.1436       0.012161     12348.9434        29.6100      1138.0699        88.0220         2.6127
       4850.70         6.0800       0.012060        53.0660       102.1860      1339.1660      4527.8491      4258.8350      3594.0830         3.1549       0.013192      3594.0830        22.7440      1339.1660        88.0200         2.6167
       4850.80         6.0840       0.015570        53.6570       102.2340       998.7280      1761.6219      1713.3199      1427.2220         3.1717       0.012931      1427.2220        14.4800       998.7280        88.0170         2.6237
       4850.90         6.0860       0.020080        54.0040       101.7390       737.3820      1018.7570       969.7000       808.8690         3.1845       0.011980       808.8690        11.0780       737.3820        88.0160         2.6321
       4851.00         6.0850       0.025600        53.8850       100.1270       524.4320       851.2020       749.7020       628.4580         3.1909       0.010949       628.4580        11.9450       524.4320        88.0330         2.6390
       4851.10         6.0800       0.030560        53.6510        98.0850       419.1440       966.7600       785.4730       657.3170         3.2178       0.010675       657.3170        14.4950       419.1440        88.0790         2.6417
