DEPT          TVD         ROP5           GR         A34H         P16H         P28H         P34H      TAB_RES     TEMP_DNI 
       5271.70000   4532.41974      -999.25    116.49400    200.00000     35.32608     37.63109     35.12648      3.03472    123.90550
       5271.80000   4532.48982      -999.25    138.75360    200.00000     33.72135     37.17569     35.76546      3.11063    124.39760
       5271.90000   4532.55990      -999.25    129.82550    200.00000     36.77570     40.78318     39.42598      3.13511    124.11020
       5272.00000   4532.62997      -999.25    114.10390    200.00000     41.18539     45.54959     44.32160      3.14837    123.88190
       5272.10000   4532.70005      -999.25    102.19870    200.00000     45.95495     50.56708     50.42327      3.16790    124.37400
       5272.20000   4532.77012      -999.25     99.79370    200.00000     55.55064     59.08414     59.39268      3.18617    124.50000
       5272.30000   4532.84020      -999.25    101.91530    200.00000     65.95573     68.10283     68.17612      3.20309    124.50000
       5272.40000   4532.91027      -999.25    108.49600    200.00000     73.34290     74.63071     72.80180      3.21677    124.50000
       5272.50000   4532.98034      -999.25    114.99100    200.00000     84.15874     85.04635     80.35636      3.23252    124.04330
       5272.60000   4533.05041      -999.25    119.06290    200.00000     95.55137     96.30228     88.86005      3.24774    123.52820
       5272.70000   4533.12048      -999.25    111.64980    200.00000    102.51140    103.42870     95.77433      3.25609    123.69230
       5272.80000   4533.19055      -999.25    102.28300    200.00000    108.45690    111.16970    102.45580      3.25641    124.06890
       5272.90000   4533.26062      -999.25     94.70235    200.00000    114.63530    120.01080    109.95140      3.25399    124.37800
       5273.00000   4533.33069      -999.25    107.23660    200.00000    126.35240    134.26470    124.09220      3.26310    123.39370
       5273.10000   4533.40075      -999.25    116.06770    200.00000    143.99360    154.14540    141.85260      3.27112    123.59060
       5273.20000   4533.47082      -999.25    122.59000    200.00000    165.55810    178.00980    162.06870      3.27793    124.50000
       5273.30000   4533.54089      -999.25    131.05470    200.00000    186.80410    204.70070    182.80120      3.27906    124.50000
       5273.40000   4533.61095      -999.25    138.11840    200.00000    209.92860    233.68210    206.14180      3.23885    124.50000
       5273.50000   4533.68101      -999.25    144.17680    200.00000    234.28020    264.11260    231.40390      3.16728    124.48620
       5273.60000   4533.75108      -999.25    154.80510    200.00000    248.31010    280.31580    249.89700      3.17155    123.99410
       5273.70000   4533.82114      -999.25    163.33790    200.00000    236.65500    279.77420    264.88400      3.17506    123.99800
       5273.80000   4533.89120      -999.25    169.80840    200.00000    199.72260    262.75330    276.42070      3.17781    124.49020
       5273.90000   4533.96126      -999.25    166.92840    200.00000    237.13870    310.83250    308.14810      3.18398    124.50000
       5274.00000   4534.03132      -999.25    162.55620    200.00000    265.27090    350.38740    347.87750      3.19714    124.50000
       5274.10000   4534.10138      -999.25    156.63140    200.00000    280.51740    378.18810    396.66150      3.21853    124.50000
       5274.20000   4534.17144      -999.25    149.09770    200.00000    244.44500    391.58850    415.52200      3.23498    124.04130
       5274.30000   4534.24149      -999.25    142.33250    200.00000    256.89980    414.84410    435.46260      3.24526    123.95080
       5274.40000   4534.31155      -999.25    136.85270    200.00000    345.19950    453.92400    460.13840      3.24711    124.44290
       5274.50000   4534.38160      -999.25    133.35020    200.00000    420.33710    525.65060    515.90070      3.25339    124.50000
       5274.60000   4534.45166      -999.25    134.04160    200.00000    413.41280    542.33010    533.20420      3.25544    124.14570
       5274.70000   4534.52171      -999.25    141.72750    200.00000    263.67140    453.53230    474.88420      3.24894    123.16140
       5274.80000   4534.59176      -999.25    144.72520    200.00000    248.84380    469.67310    518.48790      3.24222    123.82280
       5274.90000   4534.66182      -999.25    148.01210    200.00000    286.77270    518.60550    584.54530      3.23729    124.50000
       5275.00000   4534.73187      -999.25    153.96490    200.00000    382.67470    594.45270    656.02540      3.23637    124.50000
       5275.10000   4534.80192      -999.25    157.97840    200.00000    377.05440    576.89200    630.18050      3.24087    124.50000
       5275.20000   4534.87197      -999.25    159.85360    200.00000    319.43060    516.79900    565.23670      3.24899    124.24020
       5275.30000   4534.94202      -999.25    157.22180    200.00000    192.97260    408.19010    464.28780      3.26312    123.25590
       5275.40000   4535.01206      -999.25    153.72710    200.00000    160.54220    387.62480    441.62860      3.26880    123.72830
       5275.50000   4535.08211      -999.25    152.10320    200.00000    169.80250    408.08980    453.88660      3.18450    124.50000
       5275.60000   4535.15216      -999.25    158.37000    200.00000    210.47390    465.20000    493.04030      2.78438    124.50000
       5275.70000   4535.22220      -999.25    162.29550    200.00000    203.65250    436.35420    457.12330      2.66799    124.15950
       5275.80000   4535.29225      -999.25    165.33180    200.00000    210.18880    406.41160    426.79140      2.67717    123.83270
       5275.90000   4535.36229      -999.25    169.12550    200.00000    387.56290    560.50450    589.59310      2.68279    124.32480
       5276.00000   4535.43233      -999.25    178.31450    200.00000    404.06220    602.49010    597.03250      2.67541    124.50000
       5276.10000   4535.50238      -999.25    193.39290    200.00000    334.70570    578.30360    526.54870      2.66148    124.50000
       5276.20000   4535.57242      -999.25    229.78860    200.00000    287.89820    523.32030    514.44010      2.65235    124.50000
       5276.30000   4535.64246      -999.25    253.12520    200.00000    317.96710    515.96600    522.15830      2.63992    124.50000
       5276.40000   4535.71250      -999.25    263.05130    200.00000    387.43640    535.29960    539.14740      2.62125    124.50000
       5276.50000   4535.78254      -999.25    214.22560    200.00000    293.08560    482.48720    502.40720      2.55105    124.50000
       5276.60000   4535.85258      -999.25    187.79310    200.00000    237.56710    429.17630    450.29660      2.52089    123.96060
       5276.70000   4535.92261      -999.25    179.66650    200.00000    215.76360    376.84020    387.68050      2.52545    123.02360
       5276.80000   4535.99265      -999.25    164.85100    200.00000    262.50610    380.86730    413.40190      2.59926    124.00790
       5276.90000   4536.06268      -999.25    159.18320    200.00000    282.46690    383.04160    425.17140      2.63700    124.50000
       5277.00000   4536.13272      -999.25    162.66300    200.00000    275.64590    383.36310    422.98910      2.63866    124.50000
       5277.10000   4536.20275      -999.25    164.68730    200.00000    225.38650    367.73330    418.13320      2.62471    124.50000
       5277.20000   4536.27279      -999.25    165.82270    200.00000    194.61730    376.65950    434.76620      2.61228    124.50000
       5277.30000   4536.34282      -999.25    165.92360    200.00000    188.77300    415.83280    477.53170      2.60217    124.50000
       5277.40000   4536.41285      -999.25    170.68240    200.00000    208.25370    465.16960    485.21720      2.52957    124.50000
       5277.50000   4536.48288      -999.25    173.73840    200.00000    198.05440    449.86270    441.99280      2.48634    124.10240
       5277.60000   4536.55291      -999.25    173.74910    200.00000    141.17090    338.02700    327.67920      2.49363    123.11810
       5277.70000   4536.62294      -999.25    167.78390    200.00000    104.97580    207.78130    217.10550      2.49249    123.43310
       5277.80000   4536.69297      -999.25    161.14160    200.00000     83.14603    113.05140    136.33020      2.49247    123.92520
       5277.90000   4536.76299      -999.25    154.74870    200.00000     82.19949     87.11081    108.53710      2.49655    124.41730
       5278.00000   4536.83302      -999.25    152.34860    200.00000     78.84894     65.14964     79.29424      2.45405    124.50000
       5278.10000   4536.90305      -999.25    152.27870    200.00000    155.15690    142.02620    172.12610      2.41701    124.50000
       5278.20000   4536.97307      -999.25    155.63280    200.00000    411.52870    439.16130    539.88750      2.41336    124.50000
       5278.30000   4537.04310      -999.25    158.22280    200.00000    510.04110    573.78570    641.01920      2.41814    124.50000
       5278.40000   4537.11312      -999.25    160.28810    200.00000    550.81080    639.81770    653.94230      2.42391    124.37210
       5278.50000   4537.18314      -999.25    161.45900    200.00000    551.02030    638.05730    624.88590      2.42590    123.87990
       5278.60000   4537.25316      -999.25    159.07360    200.00000    478.02140    559.36540    502.74310      2.40498    124.11220
       5278.70000   4537.32318      -999.25    157.22310    200.00000    363.51170    437.19700    344.80190      2.37988    124.50000
