DEPTH            CAL           CNCF         DT24QI             GR          MLR1C          MLR2C          MLR3C          MLR4C             PE           RMLL            RTM           ZDEN 
       5175.20         6.4889       0.063930        55.5876        52.6628         9.7763         8.0094         6.9093         5.1956        16.1729      1469.0353         7.8570         2.5268
       5175.30         6.4896       0.064599        55.4906        58.0250         9.7761         8.0093         6.9088         5.1957        16.1430      1468.9420         7.8575         2.5215
       5175.40         6.4901       0.064589        55.4687        63.7439         9.7766         8.0100         6.9091         5.1956        16.1326      1468.9904         7.8604         2.5091
       5175.50         6.4903       0.064243        55.5261        68.9324         9.7780         8.0112         6.9105         5.1954        16.1203      1469.0891         7.8582         2.4928
       5175.60         6.4902       0.063844        55.7743        72.2036         9.7796         8.0123         6.9120         5.1953        16.0891      1469.1333         7.8544         2.4766
       5175.70         6.4899       0.063372        56.1428        73.2847         9.7802         8.0126         6.9128         5.1952        16.0528      1469.1187         7.8577         2.4608
       5175.80         6.4896       0.062730        56.6567        72.7038         9.7799         8.0125         6.9127         5.1953        16.0348      1468.9540         7.8600         2.4425
       5175.90         6.4892       0.061890        57.3208        71.3373         9.7788         8.0117         6.9117         5.1954        16.0583      1468.8788         7.8603         2.4196
       5176.00         6.4887       0.061189        57.9393        70.2151         9.7779         8.0107         6.9107         5.1956        16.1211      1468.8679         7.8582         2.3940
       5176.10         6.4884       0.060968        58.4628        69.7737         9.7777         8.0105         6.9106         5.1958        16.2012      1468.9458         7.8552         2.3703
       5176.20         6.4884       0.061388        58.5079        69.9879         9.7786         8.0113         6.9118         5.1957        16.2700      1469.0652         7.8524         2.3540
       5176.30         6.4886       0.062395        58.2553        70.7760         9.7804         8.0131         6.9140         5.1954        16.3066      1469.0336         7.8543         2.3476
       5176.40         6.4889       0.063677        57.5708        72.4944         9.7823         8.0148         6.9155         5.1950        16.3155      1468.9985         7.8581         2.3489
       5176.50         6.4893       0.064657        56.6610        75.6676         9.7831         8.0157         6.9164         5.1947        16.3097      1468.9761         7.8597         2.3547
       5176.60         6.4896       0.064623        55.7740        80.3032         9.7829         8.0156         6.9164         5.1946        16.3036      1469.0294         7.8615         2.3615
       5176.70         6.4898       0.063769        55.0655        85.3832         9.7820         8.0150         6.9158         5.1945        16.3028      1469.0698         7.8626         2.3680
       5176.80         6.4898       0.062785        54.7890        89.8500         9.7808         8.0140         6.9150         5.1946        16.3053      1469.0950         7.8642         2.3759
       5176.90         6.4898       0.062710        54.7661        92.7691         9.7798         8.0131         6.9140         5.1950        16.3051      1469.0865         7.8603         2.3905
       5177.00         6.4898       0.063653        55.1246        94.1139         9.7787         8.0124         6.9129         5.1952        16.3012      1469.0723         7.8564         2.4127
       5177.10         6.4897       0.065031        55.6509        94.0599         9.7781         8.0123         6.9122         5.1953        16.2957      1469.0981         7.8544         2.4413
       5177.20         6.4896       0.065939        56.2426        92.5828         9.7786         8.0131         6.9128         5.1952        16.2918      1469.1176         7.8562         2.4716
       5177.30         6.4894       0.066006        56.8352        90.1474         9.7804         8.0146         6.9146         5.1949        16.2926      1469.1121         7.8580         2.4989
       5177.40         6.4892       0.065581        57.3222        87.4744         9.7826         8.0163         6.9170         5.1947        16.2990      1469.0609         7.8599         2.5206
       5177.50         6.4890       0.065507        57.7193        85.5597         9.7839         8.0172         6.9186         5.1947        16.3044      1469.0621         7.8620         2.5353
       5177.60         6.4889       0.066636        57.8953        84.9221         9.7835         8.0169         6.9184         5.1947        16.2976      1469.0994         7.8628         2.5421
       5177.70         6.4889       0.069127        57.9558        85.4154         9.7817         8.0156         6.9167         5.1950        16.2747      1469.0740         7.8616         2.5403
